Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,AltTitle.other,Title,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription-NO,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title,Program,IIIF Manifest URL
ark:/13030/m57t5dk9,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0142,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,رجلان في البلدة القديمة بالقدس,A Photograph of Two Men at the Old City of Jerusalem,A black-and-white photograph of two men at the Old City of Jerusalem.|~|صورة غير ملونة يظهر فيها رجلان يقفان امام احد التماثيل في البلدة القديمة في القدس.,,black-and-white photographs,ara,still image,,,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,4256.0,3312.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/23546_ca_object_representations_media_150506_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/84335_ca_object_representations_media_150506_original.jpg,https://palarchive.org/index.php/Detail/objects/183111/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:42,15 March 2022 at 14:47:32,A black-and-white photograph of two men at the Old City of Jerusalem.,صورة غير ملونة يظهر فيها رجلان يقفان امام احد التماثيل في البلدة القديمة في القدس.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm57t5dk9/manifest
ark:/13030/m5zh4j28,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0143,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,رجلان يقفان في حديقة,A Photograph of Two Men at a Park,A black-and-white photograph of two men at a park.|~|صورة غير ملونة يظهر فيها رجلان يقفان في إحدى الحدائق.,,black-and-white photographs,ara,still image,,,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,4451.0,3283.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/49076_ca_object_representations_media_150507_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/5063_ca_object_representations_media_150507_original.jpg,https://palarchive.org/index.php/Detail/objects/183112/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:42,15 March 2022 at 14:47:32,A black-and-white photograph of two men at a park.,صورة غير ملونة يظهر فيها رجلان يقفان في إحدى الحدائق.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5zh4j28/manifest
ark:/13030/m5qw1c9t,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0144,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,أحد أفراد عائلة الخطيب,A Photograph of a Man from al-Khatib Family,A black-and-white photograph of a man from al-Khatib Family. |~|صورة غير ملونة يظهر فيها أحد افراد عائلة الخطيب.,,black-and-white photographs,ara,still image,,,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,4589.0,3395.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/9337_ca_object_representations_media_150508_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/33697_ca_object_representations_media_150508_original.jpg,https://palarchive.org/index.php/Detail/objects/183113/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:42,15 March 2022 at 14:47:32,A black-and-white photograph of a man from al-Khatib Family.,صورة غير ملونة يظهر فيها أحد افراد عائلة الخطيب.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5qw1c9t/manifest
ark:/13030/m5bk9480,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0145,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,امرأة وطفل من عائلة الخطيب,A Photograph of a Woman and a Child from al-Khatib Family,A black-and-white photograph showing a woman and a child from al-Khatib Family in as-Sawaneh Neighbourhood in Jerusalem.|~|صورة غير ملونة تظهر فيها امرأة وطفل من عائلة الخطيب، وقد تم التقاط هذه الصورة في حي الصوانة في القدس المحتلة.,,black-and-white photographs,ara,still image,9 May 1951; Date created,1951-05-09,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,4510.0,3283.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/41364_ca_object_representations_media_150509_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/80611_ca_object_representations_media_150509_original.jpg,https://palarchive.org/index.php/Detail/objects/183114/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:42,15 March 2022 at 14:47:33,A black-and-white photograph showing a woman and a child from al-Khatib Family in as-Sawaneh Neighbourhood in Jerusalem.,صورة غير ملونة تظهر فيها امرأة وطفل من عائلة الخطيب، وقد تم التقاط هذه الصورة في حي الصوانة في القدس المحتلة.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5bk9480/manifest
ark:/13030/m5w16xr3,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0146,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,أحد رجال عائلة الخطيب,A Photograph of a Man from al-Khatib Family,A black-and-white photograph showing a man from al-Khatib Family.|~|صورة شخصية غير ملونة لأحد رجال عائلة الخطيب.,,black-and-white photographs,ara,still image,,,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,4312.0,3117.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/92711_ca_object_representations_media_150511_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/14127_ca_object_representations_media_150511_original.jpg,https://palarchive.org/index.php/Detail/objects/183115/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:42,15 March 2022 at 14:47:33,A black-and-white photograph showing a man from al-Khatib Family.,صورة شخصية غير ملونة لأحد رجال عائلة الخطيب.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5w16xr3/manifest
ark:/13030/m5rc4wdn,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0147,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,مجموعة من الرجال في أحد مقاهي أريحا,A Photograph of Men at a Cafe in Jericho,A black-and-white photograph of men at a cafe in Jericho.|~|صورة غير ملونة يظهر فيها مجموعة من الرجال يجلسون على طاولة في أحد مقاهي أريحا.,,black-and-white photographs,ara,still image,7 May 1951; Date created,1951-05-07,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,3284.0,4479.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/345_ca_object_representations_media_150512_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/23245_ca_object_representations_media_150512_original.jpg,https://palarchive.org/index.php/Detail/objects/183116/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:42,15 March 2022 at 14:47:33,A black-and-white photograph of men at a cafe in Jericho.,صورة غير ملونة يظهر فيها مجموعة من الرجال يجلسون على طاولة في أحد مقاهي أريحا.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5rc4wdn/manifest
ark:/13030/m5q31r46,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0148,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,شبان من بلدة العيزرية,A Photograph of Men from al-Eizariya,A black-and-white photograph of three young men from al-Eizariya.|~|صورة غير ملونة يظهر فيها ثلاثة شبان من بلدة العيزرية.,,black-and-white photographs,ara,still image,,,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,4510.0,3289.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/16331_ca_object_representations_media_150514_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/71462_ca_object_representations_media_150514_original.jpg,https://palarchive.org/index.php/Detail/objects/183117/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:42,15 March 2022 at 14:47:34,A black-and-white photograph of three young men from al-Eizariya.,صورة غير ملونة يظهر فيها ثلاثة شبان من بلدة العيزرية.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5q31r46/manifest
ark:/13030/m5zd5trw,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0149,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,رجلان يجلسان على الصخور,A Photograph of Two Men Seated Atop Rocks,A black-and-white photograph of two men seated atop rocks.|~|صورة غير ملونة يظهر فيها رجلان يجلسان على الصخور.,,black-and-white photographs,ara,still image,,,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,4506.0,3340.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/33672_ca_object_representations_media_150515_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/46307_ca_object_representations_media_150515_original.jpg,https://palarchive.org/index.php/Detail/objects/183118/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:42,15 March 2022 at 14:47:34,A black-and-white photograph of two men seated atop rocks.,صورة غير ملونة يظهر فيها رجلان يجلسان على الصخور.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5zd5trw/manifest
ark:/13030/m5fk07ks,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0150,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,أحد رجال عائلة الخطيب,A Photograph of a Man from al-Khatib Family,A black-and-white photograph showing a man from al-Khatib Family.|~|صورة غير ملونة يظهر فيها أحد رجال عائلة الخطيب يقف بجانب كرسي.,,black-and-white photographs,ara,still image,,,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,2643.0,3229.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/39292_ca_object_representations_media_150516_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/39969_ca_object_representations_media_150516_original.jpg,https://palarchive.org/index.php/Detail/objects/183119/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:42,15 March 2022 at 14:47:34,A black-and-white photograph showing a man from al-Khatib Family.,صورة غير ملونة يظهر فيها أحد رجال عائلة الخطيب يقف بجانب كرسي.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5fk07ks/manifest
ark:/13030/m5mm44sn,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0151,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,محمد وجودة وزكريا الخطيب,"A Photograph of Muhammad, Judeh, and Zakareya al-Khatib","A black-and-white photograph of Muhammad, Judeh, and Zakareya al-Khatib at at-Tur Neighborhood in Jerusalem.|~|صورة غير ملونة يظهر فيها كل من: محمد وجودة وزكريا الخطيب في حي الطور في القدس المحتلة.",,black-and-white photographs,ara,still image,24 May 1951; Date created,1951-05-24,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,4368.0,3312.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/94830_ca_object_representations_media_150517_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/14092_ca_object_representations_media_150517_original.jpg,https://palarchive.org/index.php/Detail/objects/183120/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:42,15 March 2022 at 14:47:35,"A black-and-white photograph of Muhammad, Judeh, and Zakareya al-Khatib at at-Tur Neighborhood in Jerusalem.",صورة غير ملونة يظهر فيها كل من: محمد وجودة وزكريا الخطيب في حي الطور في القدس المحتلة.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5mm44sn/manifest
ark:/13030/m5tn52zn,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0153,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,أحد شبان عائلة الخطيب,A Photograph of a Man from al-Khatib Family,A black-and-white portrait of a man from al-Khatib Family. |~|صورة شخصية غير ملونة لأحد شبان عائلة الخطيب.,,black-and-white photographs,ara,still image,,,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,4339.0,3340.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/71954_ca_object_representations_media_150520_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/5/88096_ca_object_representations_media_150520_original.jpg,https://palarchive.org/index.php/Detail/objects/183122/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:43,15 March 2022 at 14:47:35,A black-and-white portrait of a man from al-Khatib Family.,صورة شخصية غير ملونة لأحد شبان عائلة الخطيب.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5tn52zn/manifest
